Accession,GeneName
Q3MKQ1,Bex2
Q71HP2,Bhlhb9
O09171,Bhmt
Q68FT5,Bhmt2
P70562,Bhlha15
Q3KR97,Baiap2l1
P05505,Mtco3
D3ZD32,Chd5
D3ZAR1,Ldlrap1
O55043,Arhgef7
Q9ES67,Arhgef11
Q5XIB3,Adprhl1
Q9JKB5,Arid4b
P51646,Arl5a
Q498T2,Chtop
Q712U5,Arpp19
Q9R010,Cib1
Q4KLF8,Arpc5
Q5XI33,Cidec
P29066,Arrb1
P29067,Arrb2
P50430,Arsb
P36577,Dar
P37200,Ear
O70512,Cish
Q32KJ2,Arsk
P50298,Nat2
Q6P7S1,Asah1
Q5U2S6,Asb2
P19360,Ascl2
Q99MA0,Cited4
Q62962,Asic2
P02706,Asgr1
P08290,Asgr2
Q4V7A5,
Q5M9F0,
Q5U2Q3,
Q569A3,
A8IHN8,Ag2
D3ZF18,
Q9JI15,Camk2n1
Q9Z2N6,Camk2n2
Q6AYU0,
P49088,Asns
Q66H53,
A4KWA5,Clec2d2
Q99JD4,Clasp2
Q5HZB6,Clasrp
P32738,Chat
Q5RJN9,Clba1
P49301,Clec10a
O88201,Clec11a
P30919,Aga
Q69FH1,Clec4d
P10716,Clec4f
D3ZWT9,CLEC6A
P24338,Areg
P62332,Arf6
Q9JIX5,Chd8
Q4QQV8,Chmp5
P61023,Chp1
Q66H24,
Q66HC3,
Q68FU5,
Q4V7C7,Actr3
A1L108,Arpc5l
Q568Z7,Cib2
P85970,Arpc2
P36576,Arr3
B0BNL6,Arrdc1
Q7TP90,Arrdc4
Q32KJ9,Arsg
Q32KJ8,Arsi
Q6AYE8,Artn
Q8VHF5,Cs
Q91XT9,Asah2
P0C927,Asb14
Q1AAU6,Asap1
F1LPQ2,Ascc3
P19359,Ascl1
Q5XIJ6,Babam1
P70560,Col12a1
D3ZHS6,Bap1
P63156,Barhl1
Q63398,Ebf1
P26453,Bsg
P97876,Batf3
Q80ZG6,Bbc3
Q91XT5,Bco1
Q9ESS6,Bcam
Q00972,Bckdk
P49950,Bcl2
D4A1J4,Bdh2
O35152,Bet1l
Q3T1G7,Cog7
Q02435,Bfsp1
Q4V885,Colec12
Q9ET32,Abo
Q8CFC4,Abo2
D3ZVN1,Clpsl2
Q9ERR2,Commd5
Q810Y4,Col23a1
P06760,Gusb
Q68FW8,Bin3
Q9JHY7,Birc5
P23268,Olr1082
O88984,Nxf1
D3ZZ80,Obsl1
P11466,Crot
A0A0G2K6Z9,Odaph
Q6AXT9,Odf4
Q5XI78,Ogdh
P23270,Olr226
O70249,Ogg1
P04218,Cd200
Q63371,P2ry6
Q5U2R6,P33monox
Q6GUG4,P2ry13
O35881,P2ry14
O70173,Pik3c2g
Q6AY23,Pycr2
Q63787,Pik3r1
P53817,Pla2g16
Q6AYD3,Pa2g4
Q9EPH8,Pabpc1
P20717,Padi2
P29524,Serpinb2
Q62829,Pak3
Q00438,Ptbp1
P0C5E3,Palld
Q4KM62,Palmd
Q920Q0,Palm
Q562C7,Pum3
Q2L4T2,Pax9
Q68G31,Pbld
Q1HAQ0,Lpcat1
P0C1Q3,Lpcat2
P07633,Pccb
O08628,Pcolce
A1L1L3,Ptpn20
Q62728,Ptpn21
P35233,Ptpn2
Q63645,F2rl1
P49445,Ptpn7
Q920E0,F2rl3
Q641Z2,Ptpn9
Q6B4M5,Pard6a
P63090,Ptn
Q9Z340,Pard3
Q9QYM2,Parg
O88488,Ptprq
Q64605,Ptprs
Q62656,Ptprz1
Q3B8P0,Parl
P27008,Parp1
Q9HB97,Parva
B2GV22,Ptdss2
B5DF93,Patl1
Q5U2W6,Ptov1
Q9WV25,Puf60
P63016,Pax6
P51974,Pax8
Q62627,Pawr
O88436,Pax4
P35433,Ppat
P15399,Pbsn
P14882,Pcca
P07379,Pck1
Q9QXU9,Pcsk1n
P41413,Pcsk5
Q01062,Pde2a
Q63085,Pde3b
P54748,Pde4a
Q01066,Pde1b
P14270,Pde4d
Q05028,Pdgfb
O54735,Pde5a
O54937,Pdk4
Q64294,Pdpn
O70597,Pex11a
P32215,Adcyap1r1
O88807,Padi4
Q6RIA2,Pclaf
P83006,Pafah2
Q5M865,PAGR1
P20961,Serpine1
P46002,Ptafr
D4A280,Pak5
Q6AXS5,Serbp1
P35465,Pak1
Q6IE70,Pan2
Q63530,Pter
Q64305,Ptf1a
P97584,Ptgr1
Q5BK81,Ptgr2
P70555,Pth2r
P13085,Pthlh
P04550,Ptms
Q66H76,Pxn
A2VD12,Pbxip1
D4ACX8,Dchs1
Q767I8,Pcdha4
Q63418,Pcdh3
D3ZE55,Pcdh8
Q5EBA8,Slc46a1
Q6DLV9,Pcgf1
Q5XI70,Pcgf6
Q5XHZ9,Trip13
Q9JKS6,Pclo
P04961,Pcna
P63055,Pcp4
Q62849,Pcsk7
Q4V8A1,Lpcat2b
P59996,Pcsk9
Q99ML5,Pcyox1
G3V7W1,Pdcd6
O08593,Pde7a
P14644,Pde4c
P11598,Pdia3
P38659,Pdia4
Q63065,Pdk1
Q9QXY4,Ogfr
Q6V0K7,Oit3
Q66H86,Olfml1
A0JPJ7,Ola1
Q4R180,Orc3
Q6QI25,Ormdl3
Q5U1X1,Rexo2
Q9WVS2,Osgep
P00481,Otc
O35078,Dao
P83860,Qrfp
P70536,Oxtr
P49651,P2ry1
P47824,P2rx1
P41232,P2ry2
Q4KLM6,P3h2
Q56A20,Pik3ip1
P54001,P4ha1
Q6W3E9,P4ha3
Q5PQJ6,Pycr3
P04055,Pla2g1b
P14423,Pla2g2a
Q9QZT3,Pla2g10
P60570,Panx1
P60571,Panx2
P60572,Panx3
Q923S8,Pank4
P06302,Ptma
P41499,Ptpn11
Q719N3,Mmd
P20417,Ptpn1
Q5U2Q4,Parp16
O88902,Ptpn23
P26824,F2r
P35234,Ptpn5
P81718,Ptpn6
Q920E1,F2rl2
Q63259,Ptprn
Q9EQ10,Parpbp
O08617,Ptprr
Q64612,Ptprv
O88767,Park7
Q6P9X9,Parm1
P27213,Pts
Q5PQL5,Ptdss1
P97613,Pttg1
Q6P767,Pttg1ip
P70596,Mc4r
Q9QZ86,Nop58
Q62795,Slc17a1
Q06496,Slc34a1
Q9JJ09,Slc34a2
P97546,Nptn
P05982,Nqo1
B2RYW8,Micos10
D4A7N1,Chchd6
Q3KR86,Immt
Q5XIS8,Mief1
Q6AYH0,Miip
D3ZEN0,Micall2
Q9R1A7,Nr1i2
Q9QUS1,Nr1i3
Q8VIJ4,Nr2c1
P55094,Nr2c2
O09017,Nr2f6
P22829,Nr4a1
Q07917,Nr4a2
P51179,Nr4a3
Q9QWM1,Nr5a2
F1LP90,Mink1
Q8K5A9,Nradd
O35217,Minpp1
P70553,Slc11a1
Q5XIN3,Traf3ip1
Q7TQ72,Mis12
P49000,Amh
O88368,Mitf
P63086,Mapk1
P47245,Nrdc
P0C865,Mapk7
P49186,Mapk9
Q63538,Mapk12
P70618,Mapk14
Q9Z2A6,Mapk15
Q5RJM0,Nifk
Q499Q5,Mks1
P97679,Mlh1
Q6XVN8,Map1lc3a
P08733,Myl2
O88272,Mmp23
Q99PW6,Mmp24
P48679,Lmna
D4A1J9,Lrfn5
B6CZ61,Lrrc51
Q3KRC6,Lrrc8e
D3ZAL8,Lrrtm3
Q4V7E8,Lrrfip2
Q62813,Lsamp
Q32Q07,Lrrn1
Q5I0C3,Mccc1
P57097,Mertk
Q9Z2Q4,Mtr
Q5RJL6,Metrnl
Q07008,Notch1
Q4G091,Micalcl
Q6P6Q9,Micu1
Q99P63,Micu2
D3ZQL6,Micall1
Q62875,Milr1
Q5U2N4,Mknk2
Q99PV3,Mkln1
P0C152,Tmem67
Q9R1S9,Mdk
P18666,Myl12b
P04466,Mylpf
Q8VIP2,Mlxipl
P81563,Mmp1
P23097,Mmp13
Q62792,Nrf1
P33436,Mmp2
P03957,Mmp3
P50280,Mmp7
O88766,Mmp8
P50282,Mmp9
O35569,Nrg2
Q4V8E9,Nrif1
Q6AY91,Nmrk1
Q6MG14,Nrm
Q63373,Nrxn1
Q63374,Nrxn2
Q63376,Nrxn2
P11661,Mtnd5
P05507,Mtnd4l
Q9EPJ0,Nucks1
P23266,Olr1361
Q5XI89,Nxpe4
Q9Z2N5,Nxph3
Q9Z2N4,Nxph4
Q5MYT7,Oas3
B0BNI5,Olfml3
B0BLS0,Ost4
Q6P686,Ostf1
O70301,Pspn
P56719,Hcrtr2
Q4V8B0,Oxr1
Q4V9H5,Phf20l1
P49653,P2rx2
P49654,P2rx3
Q63789,Pik3r3
Q9JJP6,Tp63
Q63788,Pik3r2
O35264,Pafah1b2
O35263,Pafah1b3
P10361,Tp53
P50393,Pla2g4a
P39878,Pla2g2c
P22057,Ptgds
Q62969,Ptgis
P25961,Pth1r
P04089,Pth
P37199,Nup155
O88628,Or51e2
P02782,Psbpc1
Q6AXR8,Orai3
O55232,Hcrt
Q8K560,Otos
Q9ERC5,Otof
Q5XIL2,Pi4k2b
B3DMA0,Tp53i11
P51433,Pla2g5
P13589,Adcyap1
Q9Z0W5,Pacsin1
Q9QY17,Pacsin2
O88588,Pacs1
O88806,Padi1
Q4V886,Paf1
P70708,Padi3
Q675A5,Pla2g15
P57093,Phyh
P06303,Ppy
Q6AXZ0,Paip2
Q64303,Pak2
Q66H20,Ptbp2
Q9Z118,Ptbp3
A2VD13,Ptcd1
P0C6B3,Ptcra
P05508,Mtnd4
Q6AYL9,Nuf2
Q68FY1,Nup35
Q5MYU0,Oas2
D3ZGS3,Ocrl
Q5XIG4,Ociad1
Q3HS83,Odam
P56558,Ogt
Q75PQ8,Orc2
Q2YDU3,Otud5
Q3B7D8,Otulinl
B2RYG6,Otub1
Q6Y1R5,Oxgr1
Q6AXZ3,Ppp2r3c
P51577,P2rx4
Q9R1J8,P3h1
Q99M64,Pi4k2a
B0BN44,Tp53i13
G3V9D0,Poglut1
O88370,Pip4k2c
Q5KR61,Pigv
Q5I6B8,Pip5k1c
Q5M827,Pir
P97535,Pla1a
O08874,Pkn2
B2GUY1,Plk4
P97570,Pla2g6
Q5FX52,Plcz1
P97544,Plpp3
Q498C8,Rer1
P47940,Resp18
Q9JIS1,Rims2
Q9JIR3,Rims3
P97680,Rin1
P34207,Prl3d4
P62914,Rpl11
P60892,Prps1
P09330,Prps2
Q5U1W2,Prr13
Q6AY28,Prss54
Q5R212,Prss35
P62193,Psmc1
P02625,Pvalb
P34064,Psma5
Q4KM35,Psmb10
P28073,Psmb6
O35567,Atic
P12749,Rpl26
P18445,Rpl27a
Q68A21,Purb
P09812,Pygm
P62902,Rpl31
P62912,Rpl32
P10631,Pyy
P68907,Pdzrn3
Q68FY0,Uqcrc1
P32551,Uqcrc2
Q5M9I5,Uqcrh
Q7TQ16,Uqcrq
B0BNC9,
Q6AYT0,Cryz
P11250,Rpl34
P83858,Qrfpr
Q6IUU3,Qsox1
Q91XU1,Qki
P39032,Rpl36
P40112,Psmb3
P53534,Pygb
P04646,Rpl35a
P17078,Rpl35
Q9JJ74,Ramp1
Q63495,Ager
P36860,Ralb
Q566C5,Rassf4
P23640,Rab27a
P62494,Rab11a
Q5U2N0,Ctps2
P21531,Rpl3
B2GV47,Radx
P62836,Rap1a
Q62636,Rap1b
Q9JJ73,Ramp3
P62828,Ran
Q5XI28,Raver1
P09811,Pygl
P52873,Pc
P83883,Rpl36a
Q80WD0,Rtn4rl1
Q80WD1,Rtn4rl2
P63174,Rpl38
P62893,Rpl39
P35284,Rab12
P35286,Rab13
P61107,Rab14
P35289,Rab15
Q5EB77,Rab18
Q5M7U5,Rab19
Q6NYB7,Rab1A
P10536,Rab1b
Q6AXT5,Rab21
P51156,Rab26
Q6GQP4,Rab31
Q63481,Rab29
P35280,Rab8a
P62966,Crabp1
P51673,Crabp2
Q4V8F4,Rabepk
P55043,Rrad
Q9JIL8,Rad50
Q5U312,Rai14
P61227,Rap2b
Q68FT3,Pyroxd2
Q63707,Dhodh
D4AAZ6,Rpl37a
P61515,Rpl37a-ps1
Q99NH3,Rab3il1
P61928,Rpl37
Q5FVH8,Rgs7bp
P35281,Rab10
P51158,Rab28
P05712,Rab2a
Q5U1Y1,Rab34
Q5U316,Rab35
P63012,Rab3a
Q63941,Rab3b
P62824,Rab3c
Q63942,Rab3d
Q62739,Rab3ip
Q53B90,Rab43
P05714,Rab4a
P51146,Rab4b
M0RC99,Rab5a
Q9WVB1,Rab6a
P09527,Rab7a
P70550,Rab8b
Q99P75,Rab9a
O35550,Rabep1
Q62835,Rabep2
Q6RUV5,Rac1
P63245,Rack1
Q499V3,Rad9b
P62986,Uba52
P62948,Rpl41
Q9JKF8,Rasd1
Q4QR82,Rassf6
P50904,Rasa1
Q63713,Rasa2
P20171,Hras
Q04970,Nras
Q71UF4,Rbbp7
O88350,Rbbp9
P69735,Rab3gap1
O35509,Rab11b
O55081,Rbl2
Q64LC9,Rbm4b
Q5M9F1,Rbm34
P40307,Psmb2
P20280,Rpl21
P04157,Ptprc
B2GV87,Ptpre
Q64604,Ptprf
Q66H78,Pxylp1
P28064,Psmb8
Q68FS6,Pyroxd1
P62890,Rpl30
P83953,Kpna1
Q56R16,Kpna5
P52296,Kpnb1
Q5PQR5,Imp4
Q8CIN7,Impa2
D4AD37,Impad1
Q5GFD9,Impact
P70628,Impg2
Q6AYH2,Ino80e
Q498T3,Ing3
P17490,Inha
P18331,Inhba
P17491,Inhbb
Q9WUK5,Inhbc
O88959,Inhbe
Q6AYK3,Isyna1
Q62784,Inpp4a
Q9QWG5,Inpp4b
Q9WVR1,Inpp5e
P01322,Ins1
P01323,Ins2
Q08755,Insig1
Q80UA9,Insig2
Q9WUK0,Insl3
Q9WV41,Insl6
Q64716,Insrr
P15127,Insr
B0BN13,Insyn1
Q3MHC2,Ints11
Q68FR3,Ints12
Q66H58,Ints14
D4ACE5,Intu
P48998,Ivl
P24389,Dio1
P70551,Dio2
P49897,Dio3
P30191,Gabra6
P15431,Gabrb1
P63079,Gabrb3
Q5XIL5,Glb1l3
Q0VGK3,Glyctk
Q4KLN4,Gle1
P63074,Eif4e
Q5XI72,Eif4h
P0C6R4,Iffo2
P26376,ifitm3
P05011,Ifna1
P70499,Ifnb1
Q5U2N8,Ttc26
P83829,Ift81
P11962,Cga
P01883,
Q6WRH9,Igsf10
Q5U2P2,Igsf11
Q9Z0K5,Igsf6
P97697,Impa1
Q9ET62,Impg1
Q63060,Gk
Q5BJY3,Ino80c
Q9Z244,Gmpr
Q4QQS0,Irak2
P38406,Gnal
Q6Q7Y5,Gna13
P35570,Irs1
P82471,Gnaq
P63095,Gnas
P29348,Gnat3
P10824,Gnai1
P19627,Gnaz
P04897,Gnai2
Q03386,Ralgds
Q6MG06,Gnl1
Q80W96,Isca1
Q6AYB8,Blzf1
P07490,Gnrh1
Q535K8,Gon4l
Q6HA10,Gdf6
P50399,Gdi2
Q07731,Gdnf
Q6P7D3,Ier2
Q5PQP0,Ier5l
Q9JKU3,Ift172
P47819,Gfap
P82808,Gfpt1
Q62997,Gfra1
Q9EPI2,Gfra4
P68101,Eif2s1
A0A0G2JV04,Gga3
B2GUV7,Eif5b
Q5J2D6,Ggnbp1
Q66HC8,Ggn
Q3L7M0,Ggta1
Q505J6,Slc25a18
Q02644,Ghrhr
Q499T2,Ifi30
Q8K3K9,Gimap4
Q66H30,GIN1
Q9Z272,Git1
Q5XIG5,Gkap1
D3ZNQ3,Glt6d1
Q3B8Q2,Eif4a3
Q80WL1,Gldn
D4A2Q0,Fndc10
Q4V7A4,Fscb
Q2A121,Fto
Q62994,Fut4
P59647,Fxyd5
P41137,Id2
Q68FX0,Idh3B
P41562,Idh1
P41565,Idh3g
Q9Z0J6,Gdf15
P22717,Gucy1b2
P50398,Gdi1
Q0VGK4,Gdpd1
Q4FZV3,Dnali1
Q68FP1,Gsn
Q03555,Gphn
Q62867,Ggh
Q6IE08,Ggt6
Q5XIA8,Ghitm
Q9QYH7,Ghrl
Q5RKI1,Eif4a2
P17164,Fuca1
Q08464,Fzd2
Q8K3L6,Gimap5
Q5FVN6,Gimap6
Q4KLG2,Gimap8
B0BMZ3,Gimd1
Q06145,Gip
Q29TV8,Gkn2
Q04807,Glycam1
Q5U315,Tent2
O35826,Gne
Q3T1J1,Eif5a
Q3KRD8,Eif6
P01581,Ifng
P20695,Ifrd1
Q5FVJ7,Ift22
P17267,Cblif
Q925N6,Igsf1
Q5VJ70,Igsf5
O88618,Ftcd
P85845,Fscn1
P80348,
Q7M733,Hps6
P23377,Furin
Q5M840,G0s2
Q8CHL0,Fzd5
Q9QYC5,Gpr37l1
O88626,Galr3
Q9JL55,Gde1
O35312,Mstn
P20595,Gucy1b1
Q9QZP1,Gemin2
Q6VV72,Eif1a
Q07120,Gfi1
Q4KMC4,Gfpt2
D3ZB94,Gfral
P70552,Gchfr
Q8CGX0,Igf2bp1
Q4KM86,Ggact
P81795,Eif2s3
C9WPN6,Eif2s3y
P10867,Gulo
Q6GVH5,Ggnbp2
P52287,Gnb3
P20236,Gabra3
Q63663,Gbp2
P60517,Gabarap
Q0VGK0,Gabarapl1
P47742,Gabrr2
B5DFK3,Hoxd9
P27881,Hk2
P24594,Igfbp5
P35572,Igfbp6
Q6RUG5,Ica1l
Q63054,Ica1
Q62726,Ick
Q04753,Clns1a
P41135,Id1
P41138,Id3
P35559,Ide
Q99NA5,Idh3a
P56574,Idh2
P16261,Slc25a16
Q66H63,Gdap2
Q9Z217,Gdf11
P07092,Serpine2
P18865,Hoxc4
Q9ES14,Gabre
P60522,Gabarapl2
O09028,Gabrp
P50572,Gabrr1
P18508,Gabrg2
P05708,Hk1
P22288,Gch1
P27926,Hk3
Q76HN1,Hyal1
Q62803,Spam1
Q9Z288,Gcm1
Q63617,Hyou1
Q2V057,Prodh2
Q99MF4,Il11ra1
Q8VHK6,Il13ra2
Q6AXU3,Isg20l2
Q9ERD9,Ido1
P06536,Nr3c1
Q5EIC4,Irf2bpl
P12843,Igfbp2
P15473,Igfbp3
P21744,Igfbp4
Q6P734,Serping1
P27321,Cast
Q00238,Icam1
Q80VL0,Ipcef1
Q9WVM4,Icmt
P32183,Foxa3
Q63246,Foxc2
Q68FV3,Fut11
P07314,Ggt1
Q9QWE9,Ggt5
Q6F596,Ggps1
Q99MZ4,Ggt7
P33581,
P16310,Ghr
O08725,Ghsr
Q9Z254,Gipc1
Q498D9,Gipc2
P43219,Gipr
Q6AYF6,Glt8d1
Q07205,Eif5
Q6AXQ9,Ift46
Q66HB3,Ift80
O08836,Igbp1
P24062,Igf1r
P08025,Igf1
P01346,Igf2
P20760,Igg-2a
P20761,Igh-1a
P01855,
M0RAS4,Igsf21
P28473,Gabrg3
P17712,Gck
Q9Z2Q3,Hyal2
Q76HM9,Hyal3
O35776,Has2
P07687,Ephx1
P80299,Ephx2
Q07071,Gckr
Q8CH87,Gcnt3
Q6AZ51,Il17re
Q7TNY6,Acbd3
Q7TNI4,Il22ra2
F1LV46,Ido2
Q711G3,Iah1
P12969,Iapp
P21743,Igfbp1
D3ZK93,Gsg1l
P19468,Gclc
P85967,Gsdmc
P29410,Ak2
P18266,Gsk3b
P29411,Ak3
P04906,Gstp1
P08009,Gstm3
Q01579,Gstt1
Q5PQQ1,Gtpbp3
P51840,Gucy2e
P55205,Gucy2g
P06349,Hist1h1t
P0C169,
P02262,
P0CC09,Hist2h2aa3
Q00728,
Q62763,Csnk1g3
Q00729,Hist1h2ba
Q00715,
O70150,Pnck
Q6LED0,
P62804,Hist1h4b
P15791,Camk2d
P11730,Camk2g
P15978,RT1-Aw2
P16391,
Q6L711,Habp2
Q8CHM7,Hacl1
P70673,Kcnj11
O70596,Kcnj14
P10499,Kcna1
P61295,Hand2
Q5BK57,Haus8
Q7TSE9,Hax1
P19024,Kcna5
P17659,Kcna6
P01946,Hba1
Q01956,Kcnc3
P11517,
Q63881,Kcnd2
P50545,Hck
Q9JKA8,Hcn3
Q923W4,Hdgfl3
Q9EQG6,Kidins220
D3ZY68,Gatc
P19969,Gabra5
P63138,Gabrb2
D3Z9M3,
P20762,
P20759,
Q792G6,Gnas
Q6AYQ1,Golga7
B1H222,Gorab
Q9R064,Gorasp2
O35165,Gosr2
Q6P6V6,Gpr108
Q7TQN7,Gpr135
D3ZVP0,Spink13
Q6IE46,Spink14
P09656,Spink1l
P09655,Spink1
Q6IE49,Spink2
Q6IE47,Spink6
Q6IE51,Spink7
Q9JJH2,Gpr173
P50480,Isl2
Q80T02,Gpbar1
Q3KRC4,Gprc5c
P35571,Gpd2
Q925Q4,Gpha2
D4A7C0,Gpn2
D4A3U0,Gpr22
Q64625,Gpx6
Q498S8,Fzd8
Q5I0P2,Gcsh
Q9R1T7,Icos
Q4QQT5,
O35760,Idi1
P55108,Gdf10
Q5XI73,Arhgdia
P19686,Gucy1a1
Q9WVI4,Gucy1a2
P17105,Itpka
P42335,Itpkb
Q80ZG2,Itpkc
Q9ESM0,Ip6k1
Q9R0U1,Ip6k2
Q66H52,Itpripl1
P63249,Pkia
P27775,Pkib
Q99NI4,Ipmk
Q9JM04,Ipo13
P50411,Ppp1r2
Q5PXE9,Ippk
Q6AXQ7,Iqca1l
Q6AXX0,Iqcf3
Q76M68,Iqsec3
Q45GW3,Iqub
P85007,Ier3ip1
Q5XIC1,Gmppa
P59824,Il1rapl1
Q63210,Gna12
P59215,Gnao1
Q63803,Gnas
O08878,Gper1
Q03238,Gzmm
Q9R080,Gpsm1
O88900,Grb14
P23764,Gpx3
P19493,Gria4
O88644,Grifin
Q62833,Grk5
P31424,Grm5
Q6IFV4,Krt13
Q5BJY9,Krt18
P46418,Gsta5
Q9R0A8,Haus1
O54947,Havcr1
Q5M939,Hat1
P0C0K5,Havcr2
P15387,Kcnb1
Q63099,Kcnb2
P25122,Kcnc1
P02091,Hbb
Q9QYU3,Kcng2
O89047,Kcnh3
Q9R1T9,Kcnh4
Q06175,Hbegf
O54852,Kcnh7
Q64273,Kcnj2
P52190,Kcnj4
P48550,Kcnj6
Q63511,Kcnj9
Q9Z2T2,Kcnk1
O54912,Kcnk3
Q6AXM7,Hbs1l
P70604,Kcnn2
O70351,Hsd17b10
Q9WVK7,Hadh
O88943,Kcnq2
Q9Z258,Kcnt1
P97557,Kcnv1
Q497B3,Krtcap3
P00564,Ckm
Q925G1,Hdgfl2
B5DEL1,Kctd5
B1WC97,Kctd7
A1EC95,Heatr6
Q4KM73,Cmpk1
P13195,Alas1
P23570,Irf1
Q6AYC2,Irgm
Q9JID2,Gna11
O88302,Gna15
P62882,Gnb5
P08753,Gnai3
Q811S9,Gnl3
P13255,Gnmt
P30969,Gnrhr
Q9ES71,Gnpat
Q32PY9,Idnk
Q62839,Golga2
Q5U4E6,Golga4
Q3ZU82,Golga5
Q5BJK8,Golim4
Q6Y290,Rnf130
Q9ERE4,Golph3
Q7TQN8,Gpr119
P0C0W8,Gpr139
P61374,Isl1
P19218,Gp2
D4A7K7,Gpr183
P23505,
Q9JJM7,Gp1bb
Q6I7R3,Isoc1
Q5U3Z3,Isoc2
Q4V893,Gpalpp1
P97564,Gpam
P51653,Gpc2
Q70VB1,Gprc6a
P13265,Gpc3
Q8R4T5,Grasp
Q5RKH3,
Q68FV6,Glmp
Q9JJK1,Gpm6b
Q9JHZ4,Gripap1
P0CI71,
P18291,Gzmb
P19492,Gria3
Q9WTW1,Grip2
Q62640,Grid1
Q63226,Grid2
Q6IFU8,Krt17
Q01812,Grik4
P25030,Krt20
Q6IG02,Krt2
Q06605,
Q06606,Mcpt10
P11275,Camk2a
P20037,RT1-Ba
Q8R426,Kcnip1
Q9JM59,Kcnip2
Q99MG9,Kcnip4
P49655,Kcnj10
P52188,Kcnj12
O70617,Kcnj13
D3ZBM7,Hace1
Q62785,Pdap1
P63142,Kcna2
B0BN95,Harbi1
P15384,Kcna3
P06341,RT1-B
P29826,RT1-Bb
P18211,RT1-Db1
P15385,Kcna4
Q63734,Kcnc4
Q62897,Kcnd3
P63161,Kcne2
D4AD53,Kcng1
Q8R523,Kcng3
Q63472,Kcnh1
Q9EPI9,Kcnh5
Q920B6,Kcnk2
Q62661,Hbp1
G3V8V5,Kcnk4
Q9JIS4,Kcnk10
Q9ERS1,Kcnk12
Q9ERS0,Kcnk13
Q8R5I0,Kcnk15
P70606,Kcnn1
Q80Z39,Hcar2
Q5RKG2,Hcfc2
O88944,Kcnq3
Q9JK96,Kcnq4
O88758,Kcns1
Q9ER26,Kcns2
O88759,Kcns3
Q6UVM4,Kcnt2
P07335,Ckb
Q569C4,Hdac10
Q9JJH3,Gpr27
Q4G008,
Q09QM4,Gpr17
P31422,Grm3
P70507,Grk4
P35349,Grm6
P08568,Grpca
P97576,Grpel1
Q91XQ4,Polr2m
Q6IFX1,Krt24
Q9R1K8,Rasgrp1
Q5FWS6,Kazn
P15865,Hist1h1e
D4A3K5,Hist1h1a
O54753,Hsd17b6
Q5RKG3,H1fnt
Q06486,Csnk1d
P0C0S7,H2afz
Q62762,Csnk1g2
P62483,Kcnab2
P54256,Hap1
Q9ESK8,Kcnmb4
Q5BKC6,Hspbap1
P22462,Kcnc2
P15383,Kcne1
Q9JJV7,Kcne3
O08962,Kcnh2
O54853,Kcnh6
Q9QWS8,Kcnh8
P35560,Kcnj1
P63251,Kcnj3
P48548,Kcnj5
Q63664,Kcnj8
Q9ES08,Kcnk9
Q566R3,Gpatch4
Q6MG88,Gpsm3
P31421,Grm2
O35793,Grem1
P14095,Cxcl1
Q6IFX0,Krt25
P52500,Grpr
P24393,Grp
P01836,
P01835,
P39069,Ak1
P43278,H1f0
B1H285,Kbtbd8
P0C170,
Q4FZT6,
A9UMV8,H2afj
Q02874,H2afy
P84245,H3f3b
Q7TNJ7,Camk1g
P08413,Camk2b
P13234,Camk4
A1L1K8,Habp4
Q91ZF1,Kcnj15
P52191,Kcnj16
P97609,Hr
Q07523,Hao2
Q62976,Kcnma1
P97678,Kcnmb1
Q811Q0,Kcnmb2
A7VL23,Kcnmb3
P97832,Hand1
P83645,Gpx2
P62994,Grb2
P35894,
P35895,Olr1145
Q9WTT6,Gda
P28902,Guca2a
P51842,Gucy2f
Q6X9T8,Hcst
Q9JKB0,Hcn1
Q4QQW4,Hdac1
Q6AYR6,Hdhd2
Q6P6W3,Hdac3
Q9ESP4,Gpr88
P70585,Gpr19
Q9QYC6,Gpr37
P35400,Grm7
Q8K1Q3,Gpr3
Q4KLH9,Gpr4
P97879,Grip1
P48508,Gclm
Q5PPI3,Gskip
Q9WUS0,Ak4
Q5EB68,Ak6
Q68FP8,Ak8
Q6Q1P3,Kcnk18
P70605,Kcnn3
Q9QYW1,Kcnn4
Q9Z0N7,Kcnq1
P25809,Ckmt1
Q99P99,Hdac4
Q99P96,Hdac7
Q8VHK7,Hdgf
Q63147,Alas2
Q6P7R8,Hsd17b12
P16232,Hsd11b1
Q5M9G7,Diexf
Q5BJS0,Dhx30
O88671,Dll3
P97838,Dlgap3
D4A218,Dmrt3
Q62767,Dusp4
O54838,Dusp5
Q6AYA1,Gar1
Q6MG77,Dxo
Q66HD0,Hsp90b1
P97687,Entpd1
P05432,Errfi1
P56571,
Q6AYD4,Esam
O08719,Evl
Q62824,Exoc4
P97878,Exoc5
O54923,Exoc6
O54924,Exoc8
Q568Z1,Fam131b
Q505I5,Fam133b
B0BN94,Fam136a
Q5PQL8,Fam149b1
Q642A7,Fam151a
Q4QQV3,Fam162a
Q6AXV7,Fam187a
Q642A3,Fam205c
B0BND4,Fam229b
P07953,Pfkfb1
P25114,Pfkfb4
P52796,Efnb1
Q5NDL0,Eogt
P09759,Ephb1
P29676,Epo
D4A2Z2,Eppin
Q63618,Espn
B2RYJ8,Esrp2
Q64573,
O54922,Exoc7
Q4QR75,Exosc9
P31977,Ezr
O08619,F13a1
Q4QR77,Fam166a
